# File: YH_039.posterior
# Summary of state calls for this individual:
#   1,0,0,1: 81713
#   0,1,0,1: 10290
#   0,0,0,2: 4664
#   0,0,1,1: 2138
#   2,0,0,0: 596
#   1,1,0,0: 96
#----------------------------------------
chrom,position,called_state
LG1,27188717,"1,0,0,1"
LG1,27190198,"1,0,0,1"
LG1,27194230,"1,0,0,1"
LG1,27195613,"1,0,0,1"
LG1,27196772,"1,0,0,1"
LG1,27198033,"1,0,0,1"
LG1,27199979,"1,0,0,1"
LG1,27201623,"1,0,0,1"
LG1,27202871,"1,0,0,1"
LG1,27204235,"1,0,0,1"
LG1,27207917,"1,0,0,1"
LG1,27210301,"1,0,0,1"
LG1,27211971,"1,0,0,1"
LG1,27213038,"1,0,0,1"
LG1,27222499,"1,0,0,1"
LG1,27223904,"1,0,0,1"
LG1,27225738,"1,0,0,1"
LG1,27227132,"1,0,0,1"
LG1,27228911,"1,0,0,1"
LG1,27235753,"1,0,0,1"
LG1,27237017,"1,0,0,1"
LG1,27238316,"1,0,0,1"
LG1,27241570,"1,0,0,1"
LG1,27243307,"1,0,0,1"
LG1,27244555,"1,0,0,1"
LG1,27245690,"1,0,0,1"
LG1,27246968,"1,0,0,1"
LG1,27248568,"1,0,0,1"
LG1,27250114,"1,0,0,1"
LG1,27252860,"1,0,0,1"
LG1,27254752,"1,0,0,1"
LG1,27255778,"1,0,0,1"
LG1,27256797,"1,0,0,1"
LG1,27262054,"1,0,0,1"
LG1,27265825,"1,0,0,1"
LG1,27268591,"1,0,0,1"
LG1,27271151,"1,0,0,1"
LG1,27272482,"1,0,0,1"
LG1,27273668,"1,0,0,1"
LG1,27275595,"1,0,0,1"
LG1,27278295,"1,0,0,1"
LG1,27279346,"1,0,0,1"
LG1,27280451,"1,0,0,1"
LG1,27286543,"1,0,0,1"
LG1,27289705,"1,0,0,1"
LG1,27298547,"1,0,0,1"
LG1,27301021,"1,0,0,1"
LG1,27305364,"1,0,0,1"
LG1,27307092,"1,0,0,1"
LG1,27308638,"1,0,0,1"
LG1,27310725,"1,0,0,1"
LG1,27313392,"1,0,0,1"
LG1,27314432,"1,0,0,1"
LG1,27315449,"1,0,0,1"
LG1,27316461,"1,0,0,1"
LG1,27317461,"1,0,0,1"
LG1,27319152,"1,0,0,1"
LG1,27320640,"1,0,0,1"
LG1,27321727,"1,0,0,1"
LG1,27322805,"1,0,0,1"
LG1,27327889,"1,0,0,1"
LG1,27329182,"1,0,0,1"
LG1,27330527,"1,0,0,1"
LG1,27331530,"1,0,0,1"
LG1,27333114,"1,0,0,1"
LG1,27334584,"1,0,0,1"
LG1,27336009,"1,0,0,1"
LG1,27338312,"1,0,0,1"
LG1,27340450,"1,0,0,1"
LG1,27342580,"1,0,0,1"
LG1,27347151,"1,0,0,1"
LG1,27348418,"1,0,0,1"
LG1,27356057,"1,0,0,1"
LG1,27357361,"1,0,0,1"
LG1,27358803,"1,0,0,1"
LG1,27360647,"1,0,0,1"
LG1,27361847,"1,0,0,1"
LG1,27363629,"1,0,0,1"
LG1,27366667,"1,0,0,1"
LG1,27367681,"1,0,0,1"
LG1,27369973,"1,0,0,1"
LG1,27371245,"1,0,0,1"
LG1,27372461,"1,0,0,1"
LG1,27373720,"1,0,0,1"
LG1,27374747,"1,0,0,1"
LG1,27377624,"1,0,0,1"
LG1,27379898,"1,0,0,1"
LG1,27382756,"1,0,0,1"
LG1,27384107,"1,0,0,1"
LG1,27385194,"1,0,0,1"
LG1,27389939,"1,0,0,1"
LG1,27395639,"1,0,0,1"
LG1,27399619,"1,0,0,1"
LG1,27400837,"1,0,0,1"
LG1,27402063,"1,0,0,1"
LG1,27403651,"1,0,0,1"
LG1,27404855,"1,0,0,1"
LG1,27405890,"1,0,0,1"
LG1,27406976,"1,0,0,1"
LG1,27408424,"1,0,0,1"
LG1,27411410,"1,0,0,1"
LG1,27413200,"1,0,0,1"
LG1,27414768,"1,0,0,1"
LG1,27415855,"1,0,0,1"
LG1,27417505,"1,0,0,1"
LG1,27418570,"1,0,0,1"
LG1,27421394,"1,0,0,1"
LG1,27423018,"1,0,0,1"
LG1,27424219,"1,0,0,1"
LG1,27425525,"1,0,0,1"
LG1,27426632,"1,0,0,1"
LG1,27428315,"1,0,0,1"
LG1,27431302,"1,0,0,1"
LG1,27433185,"1,0,0,1"
LG1,27434376,"1,0,0,1"
LG1,27435572,"1,0,0,1"
LG1,27436858,"1,0,0,1"
LG1,27438011,"1,0,0,1"
LG1,27441487,"1,0,0,1"
LG1,27443307,"1,0,0,1"
LG1,27444356,"1,0,0,1"
LG1,27446127,"1,0,0,1"
LG1,27447522,"1,0,0,1"
LG1,27448856,"1,0,0,1"
LG1,27453930,"1,0,0,1"
LG1,27459123,"1,0,0,1"
LG1,27460413,"1,0,0,1"
LG1,27463918,"1,0,0,1"
LG1,27465457,"1,0,0,1"
LG1,27466909,"1,0,0,1"
LG1,27467986,"1,0,0,1"
LG1,27470022,"1,0,0,1"
LG1,27471325,"1,0,0,1"
LG1,27472431,"1,0,0,1"
LG1,27475016,"1,0,0,1"
LG1,27478104,"1,0,0,1"
LG1,27479206,"1,0,0,1"
LG1,27481540,"1,0,0,1"
LG1,27482628,"1,0,0,1"
LG1,27483729,"1,0,0,1"
LG1,27486771,"1,0,0,1"
LG1,27487940,"1,0,0,1"
LG1,27490128,"1,0,0,1"
LG1,27496226,"1,0,0,1"
LG1,27497434,"1,0,0,1"
LG1,27498621,"1,0,0,1"
LG1,27500419,"1,0,0,1"
LG1,27501863,"1,0,0,1"
LG1,27503514,"1,0,0,1"
LG1,27504742,"1,0,0,1"
LG1,27505983,"1,0,0,1"
LG1,27507296,"1,0,0,1"
LG1,27508385,"1,0,0,1"
LG1,27510219,"1,0,0,1"
LG1,27512552,"1,0,0,1"
LG1,27513826,"1,0,0,1"
LG1,27515200,"1,0,0,1"
LG1,27519022,"1,0,0,1"
LG1,27521002,"1,0,0,1"
LG1,27523207,"1,0,0,1"
LG1,27526033,"1,0,0,1"
LG1,27527741,"1,0,0,1"
LG1,27530314,"1,0,0,1"
LG1,27531741,"1,0,0,1"
LG1,27534274,"1,0,0,1"
LG1,27536438,"1,0,0,1"
LG1,27537881,"1,0,0,1"
LG1,27539307,"1,0,0,1"
LG1,27541173,"1,0,0,1"
LG1,27542320,"1,0,0,1"
LG1,27543350,"1,0,0,1"
LG1,27545095,"1,0,0,1"
LG1,27547014,"1,0,0,1"
LG1,27548383,"1,0,0,1"
LG1,27549416,"1,0,0,1"
LG1,27550614,"1,0,0,1"
LG1,27553123,"1,0,0,1"
LG1,27554749,"1,0,0,1"
LG1,27555985,"1,0,0,1"
LG1,27557239,"1,0,0,1"
LG1,27559835,"1,0,0,1"
LG1,27561176,"1,0,0,1"
LG1,27562968,"1,0,0,1"
LG1,27565457,"1,0,0,1"
LG1,27567925,"1,0,0,1"
LG1,27569923,"1,0,0,1"
LG1,27571560,"1,0,0,1"
LG1,27576340,"1,0,0,1"
LG1,27577846,"1,0,0,1"
LG1,27579121,"1,0,0,1"
LG1,27580229,"1,0,0,1"
LG1,27582769,"1,0,0,1"
LG1,27583789,"1,0,0,1"
LG1,27585042,"1,0,0,1"
LG1,27586135,"1,0,0,1"
LG1,27587156,"1,0,0,1"
LG1,27588753,"1,0,0,1"
LG1,27590520,"1,0,0,1"
LG1,27591876,"1,0,0,1"
LG1,27593021,"1,0,0,1"
LG1,27594721,"1,0,0,1"
LG1,27595842,"1,0,0,1"
LG1,27597726,"1,0,0,1"
LG1,27600195,"1,0,0,1"
LG1,27602444,"1,0,0,1"
LG1,27603734,"1,0,0,1"
LG1,27605198,"1,0,0,1"
LG1,27606220,"1,0,0,1"
LG1,27607292,"1,0,0,1"
LG1,27608966,"1,0,0,1"
LG1,27610083,"1,0,0,1"
LG1,27611684,"1,0,0,1"
LG1,27614342,"1,0,0,1"
LG1,27615588,"1,0,0,1"
LG1,27616956,"1,0,0,1"
LG1,27618182,"1,0,0,1"
LG1,27619332,"1,0,0,1"
LG1,27620740,"1,0,0,1"
LG1,27621870,"1,0,0,1"
LG1,27623736,"1,0,0,1"
LG1,27628128,"1,0,0,1"
LG1,27630368,"1,0,0,1"
LG1,27631819,"1,0,0,1"
LG1,27633090,"1,0,0,1"
LG1,27634228,"1,0,0,1"
LG1,27635548,"1,0,0,1"
LG1,27636747,"1,0,0,1"
LG1,27638582,"1,0,0,1"
LG1,27640405,"1,0,0,1"
LG1,27641542,"1,0,0,1"
LG1,27642562,"1,0,0,1"
LG1,27646070,"1,0,0,1"
LG1,27647570,"1,0,0,1"
LG1,27650210,"1,0,0,1"
LG1,27652002,"1,0,0,1"
LG1,27656220,"1,0,0,1"
LG1,27658052,"1,0,0,1"
LG1,27659256,"1,0,0,1"
LG1,27660461,"1,0,0,1"
LG1,27661764,"1,0,0,1"
LG1,27663134,"1,0,0,1"
LG1,27664432,"1,0,0,1"
LG1,27665921,"1,0,0,1"
LG1,27667329,"1,0,0,1"
LG1,27670998,"1,0,0,1"
LG1,27672878,"1,0,0,1"
LG1,27674463,"1,0,0,1"
LG1,27675727,"1,0,0,1"
LG1,27676901,"1,0,0,1"
LG1,27678423,"1,0,0,1"
LG1,27680203,"1,0,0,1"
LG1,27681209,"1,0,0,1"
LG1,27683485,"1,0,0,1"
LG1,27684798,"1,0,0,1"
LG1,27690161,"1,0,0,1"
LG1,27693195,"1,0,0,1"
LG1,27694301,"1,0,0,1"
LG1,27695905,"1,0,0,1"
LG1,27698256,"1,0,0,1"
LG1,27699301,"1,0,0,1"
LG1,27700836,"1,0,0,1"
LG1,27701967,"1,0,0,1"
LG1,27703327,"1,0,0,1"
LG1,27704623,"1,0,0,1"
LG1,27706067,"1,0,0,1"
LG1,27707228,"1,0,0,1"
LG1,27712255,"1,0,0,1"
LG1,27714336,"1,0,0,1"
LG1,27716472,"1,0,0,1"
LG1,27719267,"1,0,0,1"
LG1,27720625,"1,0,0,1"
LG1,27721862,"1,0,0,1"
LG1,27723091,"1,0,0,1"
LG1,27724458,"1,0,0,1"
LG1,27726274,"1,0,0,1"
LG1,27727619,"1,0,0,1"
LG1,27728827,"1,0,0,1"
LG1,27731193,"1,0,0,1"
LG1,27733836,"1,0,0,1"
LG1,27736173,"1,0,0,1"
LG1,27737185,"1,0,0,1"
LG1,27738436,"1,0,0,1"
LG1,27742567,"1,0,0,1"
LG1,27743629,"1,0,0,1"
LG1,27744651,"1,0,0,1"
LG1,27745783,"1,0,0,1"
LG1,27747433,"1,0,0,1"
LG1,27748482,"1,0,0,1"
LG1,27751358,"1,0,0,1"
LG1,27752366,"1,0,0,1"
LG1,27753609,"1,0,0,1"
LG1,27755011,"1,0,0,1"
LG1,27756171,"1,0,0,1"
LG1,27757641,"1,0,0,1"
LG1,27759876,"1,0,0,1"
LG1,27761507,"1,0,0,1"
LG1,27762698,"1,0,0,1"
LG1,27764290,"1,0,0,1"
LG1,27765949,"1,0,0,1"
LG1,27767147,"1,0,0,1"
LG1,27769086,"1,0,0,1"
LG1,27773165,"1,0,0,1"
LG1,27774891,"1,0,0,1"
LG1,27777380,"1,0,0,1"
LG1,27778539,"1,0,0,1"
LG1,27780135,"1,0,0,1"
LG1,27781222,"1,0,0,1"
LG1,27782327,"1,0,0,1"
LG1,27783506,"1,0,0,1"
LG1,27784671,"1,0,0,1"
LG1,27785966,"1,0,0,1"
LG1,27787053,"1,0,0,1"
LG1,27788182,"1,0,0,1"
LG1,27790521,"1,0,0,1"
LG1,27791822,"1,0,0,1"
LG1,27796060,"1,0,0,1"
LG1,27802056,"1,0,0,1"
LG1,27817992,"1,0,0,1"
LG1,27821938,"1,0,0,1"
LG1,27823334,"1,0,0,1"
LG1,27826408,"1,0,0,1"
LG1,27828932,"1,0,0,1"
LG1,27833548,"1,0,0,1"
LG1,27836140,"1,0,0,1"
LG1,27837842,"1,0,0,1"
LG1,27839192,"1,0,0,1"
LG1,27841195,"1,0,0,1"
LG1,27843323,"1,0,0,1"
LG1,27845622,"1,0,0,1"
LG1,27846702,"1,0,0,1"
LG1,27848178,"1,0,0,1"
LG1,27849342,"1,0,0,1"
LG1,27850966,"1,0,0,1"
LG1,27852131,"1,0,0,1"
LG1,27853157,"1,0,0,1"
LG1,27854392,"1,0,0,1"
LG1,27859391,"1,0,0,1"
LG1,27861025,"1,0,0,1"
LG1,27862830,"1,0,0,1"
LG1,27864521,"1,0,0,1"
LG1,27866829,"1,0,0,1"
LG1,27867880,"1,0,0,1"
LG1,27868969,"1,0,0,1"
LG1,27873199,"1,0,0,1"
LG1,27876445,"1,0,0,1"
LG1,27877975,"1,0,0,1"
LG1,27879129,"1,0,0,1"
LG1,27881515,"1,0,0,1"
LG1,27882580,"1,0,0,1"
LG1,27883850,"1,0,0,1"
LG1,27886955,"1,0,0,1"
LG1,27888736,"1,0,0,1"
LG1,27889899,"1,0,0,1"
LG1,27891903,"1,0,0,1"
LG1,27893863,"1,0,0,1"
LG1,27895563,"1,0,0,1"
LG1,27896626,"1,0,0,1"
LG1,27903291,"1,0,0,1"
LG1,27904482,"1,0,0,1"
LG1,27906081,"1,0,0,1"
LG1,27907529,"1,0,0,1"
LG1,27909829,"1,0,0,1"
LG1,27911713,"1,0,0,1"
LG1,27912838,"1,0,0,1"
LG1,27914810,"1,0,0,1"
LG1,27916003,"1,0,0,1"
LG1,27917255,"1,0,0,1"
LG1,27920158,"1,0,0,1"
LG1,27921920,"1,0,0,1"
LG1,27924986,"1,0,0,1"
LG1,27926545,"1,0,0,1"
LG1,27927619,"1,0,0,1"
LG1,27929785,"1,0,0,1"
LG1,27930798,"1,0,0,1"
LG1,27932066,"1,0,0,1"
LG1,27935348,"1,0,0,1"
LG1,27936440,"1,0,0,1"
LG1,27938610,"1,0,0,1"
LG1,27939936,"1,0,0,1"
LG1,27941369,"1,0,0,1"
LG1,27942429,"1,0,0,1"
LG1,27943980,"1,0,0,1"
LG1,27946237,"1,0,0,1"
LG1,27947657,"1,0,0,1"
LG1,27949120,"1,0,0,1"
LG1,27952318,"1,0,0,1"
LG1,27953405,"1,0,0,1"
LG1,27954825,"1,0,0,1"
LG1,27957743,"1,0,0,1"
LG1,27959314,"1,0,0,1"
LG1,27960629,"1,0,0,1"
LG1,27962468,"1,0,0,1"
LG1,27965784,"1,0,0,1"
LG1,27967400,"1,0,0,1"
LG1,27969257,"1,0,0,1"
LG1,27970257,"1,0,0,1"
LG1,27971896,"1,0,0,1"
LG1,27976391,"1,0,0,1"
LG1,27978912,"1,0,0,1"
LG1,27980545,"1,0,0,1"
LG1,27982715,"1,0,0,1"
LG1,27984043,"1,0,0,1"
LG1,27985364,"1,0,0,1"
LG1,27987212,"1,0,0,1"
LG1,27988421,"1,0,0,1"
LG1,27991609,"1,0,0,1"
LG1,27993235,"1,0,0,1"
LG1,27994498,"1,0,0,1"
LG1,27997268,"1,0,0,1"
LG1,27998516,"1,0,0,1"
LG1,28000184,"1,0,0,1"
LG1,28002721,"1,0,0,1"
LG1,28004013,"1,0,0,1"
LG1,28005101,"1,0,0,1"
LG1,28006531,"1,0,0,1"
LG1,28007583,"1,0,0,1"
LG1,28008869,"1,0,0,1"
LG1,28010031,"1,0,0,1"
LG1,28011066,"1,0,0,1"
LG1,28012870,"1,0,0,1"
LG1,28014059,"1,0,0,1"
LG1,28015419,"1,0,0,1"
LG1,28016433,"1,0,0,1"
LG1,28018853,"1,0,0,1"
LG1,28020384,"1,0,0,1"
LG1,28022144,"1,0,0,1"
LG1,28023714,"1,0,0,1"
LG1,28025432,"1,0,0,1"
LG1,28026673,"1,0,0,1"
LG1,28028102,"1,0,0,1"
LG1,28029226,"1,0,0,1"
LG1,28030490,"1,0,0,1"
LG1,28031989,"1,0,0,1"
LG1,28034217,"1,0,0,1"
LG1,28035325,"1,0,0,1"
LG1,28037304,"1,0,0,1"
LG1,28038638,"1,0,0,1"
LG1,28040780,"1,0,0,1"
LG1,28041913,"1,0,0,1"
LG1,28043106,"1,0,0,1"
LG1,28046830,"1,0,0,1"
LG1,28048543,"1,0,0,1"
LG1,28052890,"1,0,0,1"
LG1,28054358,"1,0,0,1"
LG1,28056340,"1,0,0,1"
LG1,28058177,"1,0,0,1"
LG1,28060113,"1,0,0,1"
LG1,28062104,"1,0,0,1"
LG1,28069924,"1,0,0,1"
LG1,28071000,"1,0,0,1"
LG1,28073283,"1,0,0,1"
LG1,28074417,"1,0,0,1"
LG1,28075873,"1,0,0,1"
LG1,28076917,"1,0,0,1"
LG1,28078507,"1,0,0,1"
LG1,28079508,"1,0,0,1"
LG1,28081230,"1,0,0,1"
LG1,28082438,"1,0,0,1"
LG1,28083882,"1,0,0,1"
LG1,28086046,"1,0,0,1"
LG1,28087156,"1,0,0,1"
LG1,28089285,"1,0,0,1"
LG1,28091400,"1,0,0,1"
LG1,28092656,"1,0,0,1"
LG1,28093694,"1,0,0,1"
LG1,28094747,"1,0,0,1"
LG1,28095907,"1,0,0,1"
LG1,28097033,"1,0,0,1"
LG1,28103935,"1,0,0,1"
LG1,28105320,"1,0,0,1"
LG1,28106344,"1,0,0,1"
LG1,28107485,"1,0,0,1"
LG1,28108859,"1,0,0,1"
LG1,28110311,"1,0,0,1"
LG1,28111950,"1,0,0,1"
LG1,28119598,"1,0,0,1"
LG1,28120925,"1,0,0,1"
LG1,28123266,"1,0,0,1"
LG1,28124488,"1,0,0,1"
LG1,28125505,"1,0,0,1"
LG1,28128857,"1,0,0,1"
LG1,28130687,"1,0,0,1"
LG1,28132301,"1,0,0,1"
LG1,28134787,"1,0,0,1"
LG1,28136209,"1,0,0,1"
LG1,28138935,"1,0,0,1"
LG1,28141148,"1,0,0,1"
LG1,28142211,"1,0,0,1"
LG1,28144576,"1,0,0,1"
LG1,28145634,"1,0,0,1"
LG1,28147077,"1,0,0,1"
LG1,28148261,"1,0,0,1"
LG1,28149403,"1,0,0,1"
LG1,28150486,"1,0,0,1"
LG1,28151641,"1,0,0,1"
LG1,28152661,"1,0,0,1"
LG1,28153751,"1,0,0,1"
LG1,28155342,"1,0,0,1"
LG1,28156707,"1,0,0,1"
LG1,28158343,"1,0,0,1"
LG1,28164672,"1,0,0,1"
LG1,28165975,"1,0,0,1"
LG1,28167847,"1,0,0,1"
LG1,28169027,"1,0,0,1"
LG1,28170503,"1,0,0,1"
LG1,28186132,"1,0,0,1"
LG1,28188297,"1,0,0,1"
LG1,28189496,"1,0,0,1"
LG1,28191496,"1,0,0,1"
LG1,28194773,"1,0,0,1"
LG1,28200998,"1,0,0,1"
LG1,28202277,"1,0,0,1"
LG1,28203517,"1,0,0,1"
LG1,28204644,"1,0,0,1"
LG1,28206040,"1,0,0,1"
LG1,28207294,"1,0,0,1"
LG1,28209411,"1,0,0,1"
LG1,28211126,"1,0,0,1"
LG1,28213670,"1,0,0,1"
LG1,28214795,"1,0,0,1"
LG1,28215836,"1,0,0,1"
LG1,28218080,"1,0,0,1"
LG1,28219948,"1,0,0,1"
LG1,28222181,"1,0,0,1"
LG1,28223720,"1,0,0,1"
LG1,28225097,"1,0,0,1"
LG1,28236200,"1,0,0,1"
LG1,28237573,"1,0,0,1"
LG1,28239114,"1,0,0,1"
LG1,28240265,"1,0,0,1"
LG1,28241413,"1,0,0,1"
LG1,28243113,"1,0,0,1"
LG1,28245552,"1,0,0,1"
LG1,28246798,"1,0,0,1"
LG1,28248255,"1,0,0,1"
LG1,28250106,"1,0,0,1"
LG1,28251552,"1,0,0,1"
LG1,28253131,"1,0,0,1"
LG1,28254221,"1,0,0,1"
LG1,28255478,"1,0,0,1"
LG1,28258782,"1,0,0,1"
LG1,28259835,"1,0,0,1"
LG1,28260903,"1,0,0,1"
LG1,28262944,"1,0,0,1"
LG1,28264229,"1,0,0,1"
LG1,28265418,"1,0,0,1"
LG1,28266661,"1,0,0,1"
LG1,28267744,"1,0,0,1"
LG1,28268977,"1,0,0,1"
LG1,28270385,"1,0,0,1"
LG1,28271671,"1,0,0,1"
LG1,28272983,"1,0,0,1"
LG1,28276078,"1,0,0,1"
LG1,28277722,"1,0,0,1"
LG1,28278751,"1,0,0,1"
LG1,28280439,"1,0,0,1"
LG1,28281665,"1,0,0,1"
LG1,28283024,"1,0,0,1"
LG1,28285655,"1,0,0,1"
LG1,28286849,"1,0,0,1"
LG1,28288440,"1,0,0,1"
LG1,28289644,"1,0,0,1"
LG1,28290926,"1,0,0,1"
LG1,28292024,"1,0,0,1"
LG1,28293132,"1,0,0,1"
LG1,28294494,"1,0,0,1"
LG1,28296220,"1,0,0,1"
LG1,28297736,"1,0,0,1"
LG1,28298744,"1,0,0,1"
LG1,28299910,"1,0,0,1"
LG1,28301265,"1,0,0,1"
LG1,28302320,"1,0,0,1"
LG1,28303470,"1,0,0,1"
LG1,28305255,"1,0,0,1"
LG1,28306547,"1,0,0,1"
LG1,28307871,"1,0,0,1"
LG1,28310258,"1,0,0,1"
LG1,28313604,"1,0,0,1"
LG1,28315954,"1,0,0,1"
LG1,28326296,"1,0,0,1"
LG1,28327698,"1,0,0,1"
LG1,28328919,"1,0,0,1"
LG1,28330464,"1,0,0,1"
LG1,28332586,"1,0,0,1"
LG1,28334599,"1,0,0,1"
LG1,28335665,"1,0,0,1"
LG1,28336756,"1,0,0,1"
LG1,28339949,"1,0,0,1"
LG1,28341041,"1,0,0,1"
LG1,28342085,"1,0,0,1"
LG1,28343296,"1,0,0,1"
LG1,28345324,"1,0,0,1"
LG1,28346663,"1,0,0,1"
LG1,28347789,"1,0,0,1"
LG1,28348912,"1,0,0,1"
LG1,28350424,"1,0,0,1"
LG1,28351730,"1,0,0,1"
LG1,28355270,"1,0,0,1"
LG1,28356710,"1,0,0,1"
LG1,28358026,"1,0,0,1"
LG1,28359532,"1,0,0,1"
LG1,28360618,"1,0,0,1"
LG1,28361675,"1,0,0,1"
LG1,28362763,"1,0,0,1"
LG1,28364633,"1,0,0,1"
LG1,28366205,"1,0,0,1"
LG1,28368213,"1,0,0,1"
LG1,28369398,"1,0,0,1"
LG1,28370641,"1,0,0,1"
LG1,28373167,"1,0,0,1"
LG1,28374686,"1,0,0,1"
LG1,28376075,"1,0,0,1"
LG1,28377354,"1,0,0,1"
LG1,28378826,"1,0,0,1"
LG1,28380661,"1,0,0,1"
LG1,28382503,"1,0,0,1"
LG1,28386442,"1,0,0,1"
LG1,28388473,"1,0,0,1"
LG1,28389808,"1,0,0,1"
LG1,28391379,"1,0,0,1"
LG1,28392484,"1,0,0,1"
LG1,28394290,"1,0,0,1"
LG1,28395403,"1,0,0,1"
LG1,28396490,"1,0,0,1"
LG1,28397576,"1,0,0,1"
LG1,28399065,"1,0,0,1"
LG1,28400679,"1,0,0,1"
LG1,28403415,"1,0,0,1"
LG1,28404680,"1,0,0,1"
LG1,28405787,"1,0,0,1"
LG1,28407421,"1,0,0,1"
LG1,28409445,"1,0,0,1"
LG1,28411006,"1,0,0,1"
LG1,28412110,"1,0,0,1"
LG1,28413612,"1,0,0,1"
LG1,28414730,"1,0,0,1"
LG1,28416131,"1,0,0,1"
LG1,28417294,"1,0,0,1"
LG1,28418381,"1,0,0,1"
LG1,28419408,"1,0,0,1"
LG1,28425332,"1,0,0,1"
LG1,28426347,"1,0,0,1"
LG1,28428694,"1,0,0,1"
LG1,28429983,"1,0,0,1"
LG1,28431066,"1,0,0,1"
LG1,28432607,"1,0,0,1"
LG1,28433803,"1,0,0,1"
LG1,28435499,"1,0,0,1"
LG1,28437350,"1,0,0,1"
LG1,28439044,"1,0,0,1"
LG1,28440586,"1,0,0,1"
LG1,28442648,"1,0,0,1"
LG1,28443802,"1,0,0,1"
LG1,28445804,"1,0,0,1"
LG1,28446880,"1,0,0,1"
LG1,28448059,"1,0,0,1"
LG1,28449255,"1,0,0,1"
LG1,28450587,"1,0,0,1"
LG1,28451668,"1,0,0,1"
LG1,28452765,"1,0,0,1"
LG1,28453808,"1,0,0,1"
LG1,28455481,"1,0,0,1"
LG1,28457615,"1,0,0,1"
LG1,28458795,"1,0,0,1"
LG1,28460635,"1,0,0,1"
LG1,28462111,"1,0,0,1"
LG1,28463777,"1,0,0,1"
LG1,28464836,"1,0,0,1"
LG1,28466029,"1,0,0,1"
LG1,28468443,"1,0,0,1"
LG1,28469885,"1,0,0,1"
LG1,28472990,"1,0,0,1"
LG1,28475024,"1,0,0,1"
LG1,28476129,"1,0,0,1"
LG1,28477148,"1,0,0,1"
LG1,28478340,"1,0,0,1"
LG1,28480068,"1,0,0,1"
LG1,28481269,"1,0,0,1"
LG1,28483196,"1,0,0,1"
LG1,28484697,"1,0,0,1"
LG1,28486219,"1,0,0,1"
LG1,28487746,"1,0,0,1"
LG1,28488764,"1,0,0,1"
LG1,28490157,"1,0,0,1"
LG1,28491171,"1,0,0,1"
LG1,28492928,"1,0,0,1"
LG1,28494116,"1,0,0,1"
LG1,28496225,"1,0,0,1"
LG1,28499410,"1,0,0,1"
LG1,28500802,"1,0,0,1"
LG1,28502838,"1,0,0,1"
LG1,28504473,"1,0,0,1"
LG1,28505509,"1,0,0,1"
LG1,28506932,"1,0,0,1"
LG1,28508858,"1,0,0,1"
LG1,28511212,"1,0,0,1"
LG1,28512363,"1,0,0,1"
LG1,28514929,"1,0,0,1"
LG1,28516502,"1,0,0,1"
LG1,28517776,"1,0,0,1"
LG1,28519868,"1,0,0,1"
LG1,28521978,"1,0,0,1"
LG1,28525471,"1,0,0,1"
LG1,28526709,"1,0,0,1"
LG1,28527788,"1,0,0,1"
LG1,28529155,"1,0,0,1"
LG1,28530433,"1,0,0,1"
LG1,28532951,"1,0,0,1"
LG1,28534025,"1,0,0,1"
LG1,28536283,"1,0,0,1"
LG1,28539969,"1,0,0,1"
LG1,28543333,"1,0,0,1"
LG1,28544952,"1,0,0,1"
LG1,28548459,"1,0,0,1"
LG1,28549971,"1,0,0,1"
LG1,28552890,"1,0,0,1"
LG1,28568197,"1,0,0,1"
LG1,28570939,"1,0,0,1"
LG1,28573209,"1,0,0,1"
LG1,28574268,"1,0,0,1"
LG1,28575322,"1,0,0,1"
LG1,28576435,"1,0,0,1"
LG1,28577608,"1,0,0,1"
LG1,28580119,"1,0,0,1"
LG1,28581772,"1,0,0,1"
LG1,28582887,"1,0,0,1"
LG1,28584785,"1,0,0,1"
LG1,28586507,"1,0,0,1"
LG1,28588679,"1,0,0,1"
LG1,28590455,"1,0,0,1"
LG1,28592688,"1,0,0,1"
LG1,28594038,"1,0,0,1"
LG1,28597229,"1,0,0,1"
LG1,28599614,"1,0,0,1"
LG1,28601304,"1,0,0,1"
LG1,28602454,"1,0,0,1"
LG1,28604624,"1,0,0,1"
LG1,28605756,"1,0,0,1"
LG1,28606888,"1,0,0,1"
LG1,28609188,"1,0,0,1"
LG1,28611048,"1,0,0,1"
LG1,28612329,"1,0,0,1"
LG1,28614213,"1,0,0,1"
LG1,28615815,"1,0,0,1"
LG1,28617411,"1,0,0,1"
LG1,28618980,"1,0,0,1"
LG1,28620790,"1,0,0,1"
LG1,28622359,"1,0,0,1"
LG1,28624186,"1,0,0,1"
LG1,28625847,"1,0,0,1"
LG1,28629917,"1,0,0,1"
LG1,28631583,"1,0,0,1"
LG1,28633313,"1,0,0,1"
LG1,28634721,"1,0,0,1"
LG1,28643118,"1,0,0,1"
LG1,28644171,"1,0,0,1"
LG1,28648937,"1,0,0,1"
LG1,28650025,"1,0,0,1"
LG1,28652056,"1,0,0,1"
LG1,28654172,"1,0,0,1"
LG1,28655249,"1,0,0,1"
LG1,28656477,"1,0,0,1"
LG1,28658178,"1,0,0,1"
LG1,28659884,"1,0,0,1"
LG1,28662376,"1,0,0,1"
LG1,28663629,"1,0,0,1"
LG1,28664923,"1,0,0,1"
LG1,28666054,"1,0,0,1"
LG1,28667154,"1,0,0,1"
LG1,28668933,"1,0,0,1"
