# File: YH_017.posterior
# Summary of state calls for this individual:
#   0,1,0,1: 27217
#   0,1,1,0: 24248
#   1,0,1,0: 21163
#   1,0,0,1: 11434
#   2,0,0,0: 6363
#   0,0,2,0: 3340
#   1,1,0,0: 2702
#   0,2,0,0: 1488
#   0,0,0,2: 1443
#   0,0,1,1: 99
#----------------------------------------
chrom,position,called_state
LG2,16242923,"0,1,0,1"
LG2,16250804,"0,1,0,1"
LG2,16258306,"0,1,0,1"
LG2,16259631,"0,1,0,1"
LG2,16261692,"0,1,0,1"
LG2,16263012,"0,1,0,1"
LG2,16265057,"0,1,0,1"
LG2,16266991,"0,1,0,1"
LG2,16268090,"0,1,0,1"
LG2,16272531,"0,1,0,1"
LG2,16274724,"0,1,0,1"
LG2,16276366,"0,1,0,1"
LG2,16278366,"0,1,0,1"
LG2,16279426,"0,1,0,1"
LG2,16280895,"0,1,0,1"
LG2,16282089,"0,1,0,1"
LG2,16307662,"0,1,0,1"
LG2,16309154,"0,1,0,1"
LG2,16311905,"0,1,0,1"
LG2,16313072,"0,1,0,1"
LG2,16314141,"0,1,0,1"
LG2,16315534,"0,1,0,1"
LG2,16317255,"0,1,0,1"
LG2,16319772,"0,1,0,1"
LG2,16321234,"0,1,0,1"
LG2,16322558,"0,1,0,1"
LG2,16323870,"0,1,0,1"
LG2,16324924,"0,1,0,1"
LG2,16325955,"0,1,0,1"
LG2,16328730,"0,1,0,1"
LG2,16329799,"0,1,0,1"
LG2,16331161,"0,1,0,1"
LG2,16333005,"0,1,0,1"
LG2,16334735,"0,1,0,1"
LG2,16335928,"0,1,0,1"
LG2,16337255,"0,1,0,1"
LG2,16338797,"0,1,0,1"
LG2,16340319,"0,1,0,1"
LG2,16342223,"0,1,0,1"
LG2,16346927,"0,1,0,1"
LG2,16348539,"0,1,0,1"
LG2,16350017,"0,1,0,1"
LG2,16357371,"0,1,0,1"
LG2,16360339,"0,1,0,1"
LG2,16367489,"0,1,0,1"
LG2,16373772,"0,1,0,1"
LG2,16375612,"0,1,0,1"
LG2,16376988,"0,1,0,1"
LG2,16378473,"0,1,0,1"
LG2,16379945,"0,1,0,1"
LG2,16381092,"0,1,0,1"
LG2,16386296,"0,1,0,1"
LG2,16387716,"0,1,0,1"
LG2,16388825,"0,1,0,1"
LG2,16390078,"0,1,0,1"
LG2,16391576,"0,1,0,1"
LG2,16393369,"0,1,0,1"
LG2,16394683,"0,1,0,1"
LG2,16396242,"0,1,0,1"
LG2,16397473,"0,1,0,1"
LG2,16399040,"0,1,0,1"
LG2,16400744,"0,1,0,1"
LG2,16402922,"0,1,0,1"
LG2,16404232,"0,1,0,1"
LG2,16405308,"0,1,0,1"
LG2,16407241,"0,1,0,1"
LG2,16408268,"0,1,0,1"
LG2,16410576,"0,1,0,1"
LG2,16411860,"0,1,0,1"
LG2,16412901,"0,1,0,1"
LG2,16414742,"0,1,0,1"
LG2,16416913,"0,1,0,1"
LG2,16418197,"0,1,0,1"
LG2,16419467,"0,1,0,1"
LG2,16421296,"0,1,0,1"
LG2,16422366,"0,1,0,1"
LG2,16424586,"0,1,0,1"
LG2,16426554,"0,1,0,1"
LG2,16428127,"0,1,0,1"
LG2,16430820,"0,1,0,1"
LG2,16431844,"0,1,0,1"
LG2,16434568,"0,1,0,1"
LG2,16436144,"0,1,0,1"
LG2,16437765,"0,1,0,1"
LG2,16438978,"0,1,0,1"
LG2,16440022,"0,1,0,1"
LG2,16442347,"0,1,0,1"
LG2,16444222,"0,1,0,1"
LG2,16445722,"0,1,0,1"
LG2,16448640,"0,1,0,1"
LG2,16449750,"0,1,0,1"
LG2,16450800,"0,1,0,1"
LG2,16451914,"0,1,0,1"
LG2,16453425,"0,1,0,1"
LG2,16454963,"0,1,0,1"
LG2,16456127,"0,1,0,1"
LG2,16457377,"0,1,0,1"
LG2,16458884,"0,1,0,1"
LG2,16460312,"0,1,0,1"
LG2,16462660,"0,1,0,1"
LG2,16464608,"0,1,0,1"
LG2,16466621,"0,1,0,1"
LG2,16467712,"0,1,0,1"
LG2,16469108,"0,1,0,1"
LG2,16470823,"0,1,0,1"
LG2,16473142,"0,1,0,1"
LG2,16480202,"0,1,0,1"
LG2,16484900,"0,1,0,1"
LG2,16485978,"0,1,0,1"
LG2,16487976,"0,1,0,1"
LG2,16489782,"0,1,0,1"
LG2,16492317,"0,1,0,1"
LG2,16493637,"0,1,0,1"
LG2,16497441,"0,1,0,1"
LG2,16499482,"0,1,0,1"
LG2,16501156,"0,1,0,1"
LG2,16504979,"0,1,0,1"
LG2,16506213,"0,1,0,1"
LG2,16509077,"0,1,0,1"
LG2,16510523,"0,1,0,1"
LG2,16511541,"0,1,0,1"
LG2,16513590,"0,1,0,1"
LG2,16514718,"0,1,0,1"
LG2,16515887,"0,1,0,1"
LG2,16517011,"0,1,0,1"
LG2,16518219,"0,1,0,1"
LG2,16519443,"0,1,0,1"
LG2,16522060,"0,1,0,1"
LG2,16524054,"0,1,0,1"
LG2,16525476,"0,1,0,1"
LG2,16527232,"0,1,0,1"
LG2,16528382,"0,1,0,1"
LG2,16529483,"0,1,0,1"
LG2,16530604,"0,1,0,1"
LG2,16532615,"0,1,0,1"
LG2,16534296,"0,1,0,1"
LG2,16535478,"0,1,0,1"
LG2,16536754,"0,1,0,1"
LG2,16541691,"0,1,0,1"
LG2,16542696,"0,1,0,1"
LG2,16543823,"0,1,0,1"
LG2,16544998,"0,1,0,1"
LG2,16546402,"0,1,0,1"
LG2,16548036,"0,1,0,1"
LG2,16549229,"0,1,0,1"
LG2,16553939,"0,1,0,1"
LG2,16555189,"0,1,0,1"
LG2,16556359,"0,1,0,1"
LG2,16557678,"0,1,0,1"
LG2,16559147,"0,1,0,1"
LG2,16561570,"0,1,0,1"
LG2,16563544,"0,1,0,1"
LG2,16565320,"0,1,0,1"
LG2,16566320,"0,1,0,1"
LG2,16567522,"0,1,0,1"
LG2,16569121,"0,1,0,1"
LG2,16570279,"0,1,0,1"
LG2,16571509,"0,1,0,1"
LG2,16572869,"0,1,0,1"
LG2,16573937,"0,1,0,1"
LG2,16575430,"0,1,0,1"
LG2,16580440,"0,1,0,1"
LG2,16581503,"0,1,0,1"
LG2,16582507,"0,1,0,1"
LG2,16583977,"0,1,0,1"
LG2,16585876,"0,1,0,1"
LG2,16588329,"0,1,0,1"
LG2,16589597,"0,1,0,1"
LG2,16590624,"0,1,0,1"
LG2,16592313,"0,1,0,1"
LG2,16594932,"0,1,0,1"
LG2,16598701,"0,1,0,1"
LG2,16601065,"0,1,0,1"
LG2,16602085,"0,1,0,1"
LG2,16604096,"0,1,0,1"
LG2,16606168,"0,1,0,1"
LG2,16607464,"0,1,0,1"
LG2,16609639,"0,1,0,1"
LG2,16612297,"0,1,0,1"
LG2,16613413,"0,1,0,1"
LG2,16615096,"0,1,0,1"
LG2,16616669,"0,1,0,1"
LG2,16617743,"0,1,0,1"
LG2,16623568,"0,1,0,1"
LG2,16624669,"0,1,0,1"
LG2,16626188,"0,1,0,1"
LG2,16627853,"0,1,0,1"
LG2,16628929,"0,1,0,1"
LG2,16632993,"0,1,0,1"
LG2,16634265,"0,1,0,1"
LG2,16635705,"0,1,0,1"
LG2,16636824,"0,1,0,1"
LG2,16638142,"0,1,0,1"
LG2,16639222,"0,1,0,1"
LG2,16640543,"0,1,0,1"
LG2,16641780,"0,1,0,1"
LG2,16643704,"0,1,0,1"
LG2,16645052,"0,1,0,1"
LG2,16646600,"0,1,0,1"
LG2,16647659,"0,1,0,1"
LG2,16649200,"0,1,0,1"
LG2,16650202,"0,1,0,1"
LG2,16651417,"0,1,0,1"
LG2,16652854,"0,1,0,1"
LG2,16654617,"0,1,0,1"
LG2,16656023,"0,1,0,1"
LG2,16657566,"0,1,0,1"
LG2,16659029,"0,1,0,1"
LG2,16660318,"0,1,0,1"
LG2,16662913,"0,1,0,1"
LG2,16664861,"0,1,0,1"
LG2,16668468,"0,1,0,1"
LG2,16669577,"0,1,0,1"
LG2,16674557,"0,1,0,1"
LG2,16682365,"0,1,0,1"
LG2,16683422,"0,1,0,1"
LG2,16692535,"0,1,0,1"
LG2,16695721,"0,1,0,1"
LG2,16697436,"0,1,0,1"
LG2,16700350,"0,1,0,1"
LG2,16701842,"0,1,0,1"
LG2,16702998,"0,1,0,1"
LG2,16707696,"0,1,0,1"
LG2,16708964,"0,1,0,1"
LG2,16710724,"0,1,0,1"
LG2,16717478,"0,1,0,1"
LG2,16718794,"0,1,0,1"
LG2,16720256,"0,1,0,1"
LG2,16721834,"0,1,0,1"
LG2,16722882,"0,1,0,1"
LG2,16724205,"0,1,0,1"
LG2,16725293,"0,1,0,1"
LG2,16726457,"0,1,0,1"
LG2,16727778,"0,1,0,1"
LG2,16728899,"0,1,0,1"
LG2,16730387,"0,1,0,1"
LG2,16731461,"0,1,0,1"
LG2,16734227,"0,1,0,1"
LG2,16735343,"0,1,0,1"
LG2,16736540,"0,1,0,1"
LG2,16743051,"0,1,0,1"
LG2,16744220,"0,1,0,1"
LG2,16745957,"0,1,0,1"
LG2,16747336,"0,1,0,1"
LG2,16750653,"0,1,0,1"
LG2,16751732,"0,1,0,1"
LG2,16753228,"0,1,0,1"
LG2,16754856,"0,1,0,1"
LG2,16757243,"0,1,0,1"
LG2,16760283,"0,1,0,1"
LG2,16761704,"0,1,0,1"
LG2,16763749,"0,1,0,1"
LG2,16765327,"0,1,0,1"
LG2,16767370,"0,1,0,1"
LG2,16769276,"0,1,0,1"
LG2,16770486,"0,1,0,1"
LG2,16772106,"0,1,0,1"
LG2,16773391,"0,1,0,1"
LG2,16774651,"0,1,0,1"
LG2,16775909,"0,1,0,1"
LG2,16777181,"0,1,0,1"
LG2,16778439,"0,1,0,1"
LG2,16779858,"0,1,0,1"
LG2,16781418,"0,1,0,1"
LG2,16783001,"0,1,0,1"
LG2,16784913,"0,1,0,1"
LG2,16786041,"0,1,0,1"
LG2,16790475,"0,1,0,1"
LG2,16794113,"0,1,0,1"
LG2,16795244,"0,1,0,1"
LG2,16796958,"0,1,0,1"
LG2,16798721,"0,1,0,1"
LG2,16800263,"0,1,0,1"
LG2,16802032,"0,1,0,1"
LG2,16803880,"0,1,0,1"
LG2,16805119,"0,1,0,1"
LG2,16809820,"0,1,0,1"
LG2,16811104,"0,1,0,1"
LG2,16812127,"0,1,0,1"
LG2,16813604,"0,1,0,1"
LG2,16815481,"0,1,0,1"
LG2,16816743,"0,1,0,1"
LG2,16818040,"0,1,0,1"
LG2,16819570,"0,1,0,1"
LG2,16821063,"0,1,0,1"
LG2,16822877,"0,1,0,1"
LG2,16824966,"0,1,0,1"
LG2,16826227,"0,1,0,1"
LG2,16828128,"0,1,0,1"
LG2,16829388,"0,1,0,1"
LG2,16830659,"0,1,0,1"
LG2,16831694,"0,1,0,1"
LG2,16832805,"0,1,0,1"
LG2,16833997,"0,1,0,1"
LG2,16835993,"0,1,0,1"
LG2,16838450,"0,1,0,1"
LG2,16840067,"0,1,0,1"
LG2,16842158,"0,1,0,1"
LG2,16843718,"0,1,0,1"
LG2,16845698,"0,1,0,1"
LG2,16847203,"0,1,0,1"
LG2,16854039,"0,1,0,1"
LG2,16855332,"0,1,0,1"
LG2,16856475,"0,1,0,1"
LG2,16857763,"0,1,0,1"
LG2,16859243,"0,1,0,1"
LG2,16860250,"0,1,0,1"
LG2,16861705,"0,1,0,1"
LG2,16862785,"0,1,0,1"
LG2,16864083,"0,1,0,1"
LG2,16866537,"0,1,0,1"
LG2,16867665,"0,1,0,1"
LG2,16870572,"0,1,0,1"
LG2,16871666,"0,1,0,1"
LG2,16872872,"0,1,0,1"
LG2,16873880,"0,1,0,1"
LG2,16876806,"0,1,0,1"
LG2,16878915,"0,1,0,1"
LG2,16880091,"0,1,0,1"
LG2,16881121,"0,1,0,1"
LG2,16882997,"0,1,0,1"
LG2,16884492,"0,1,0,1"
LG2,16885582,"0,1,0,1"
LG2,16886997,"0,1,0,1"
LG2,16888082,"0,1,0,1"
LG2,16890215,"0,1,0,1"
LG2,16891307,"0,1,0,1"
LG2,16892444,"0,1,0,1"
LG2,16893657,"0,1,0,1"
LG2,16894742,"0,1,0,1"
LG2,16896993,"0,1,0,1"
LG2,16898087,"0,1,0,1"
LG2,16899629,"0,1,0,1"
LG2,16908211,"0,1,0,1"
LG2,16909351,"0,1,0,1"
LG2,16913755,"0,1,0,1"
LG2,16915070,"0,1,0,1"
LG2,16916119,"0,1,0,1"
LG2,16917203,"0,1,0,1"
LG2,16918288,"0,1,0,1"
LG2,16921343,"0,1,0,1"
LG2,16923428,"0,1,0,1"
LG2,16924510,"0,1,0,1"
LG2,16926742,"0,1,0,1"
LG2,16928431,"0,1,0,1"
LG2,16929468,"0,1,0,1"
LG2,16930908,"0,1,0,1"
LG2,16932268,"0,1,0,1"
LG2,16933367,"0,1,0,1"
LG2,16934451,"0,1,0,1"
LG2,16936080,"0,1,0,1"
LG2,16937105,"0,1,0,1"
LG2,16939815,"0,1,0,1"
LG2,16941497,"0,1,0,1"
LG2,16942529,"0,1,0,1"
LG2,16950967,"0,1,0,1"
LG2,16955042,"0,1,0,1"
LG2,16956997,"0,1,0,1"
LG2,16958008,"0,1,0,1"
LG2,16959651,"0,1,0,1"
LG2,16960825,"0,1,0,1"
LG2,16962358,"0,1,0,1"
LG2,16963896,"0,1,0,1"
LG2,16967937,"0,1,0,1"
LG2,16969130,"0,1,0,1"
LG2,16970317,"0,1,0,1"
LG2,16973113,"0,1,0,1"
LG2,16974894,"0,1,0,1"
LG2,16976053,"0,1,0,1"
LG2,16977236,"0,1,0,1"
LG2,16978319,"0,1,0,1"
LG2,16979455,"0,1,0,1"
LG2,16981416,"0,1,0,1"
LG2,16982450,"0,1,0,1"
LG2,16988136,"0,1,0,1"
LG2,16989148,"0,1,0,1"
LG2,16994012,"0,1,0,1"
LG2,16995133,"0,1,0,1"
LG2,16996358,"0,1,0,1"
LG2,16997506,"0,1,0,1"
LG2,17000341,"0,1,0,1"
LG2,17001456,"0,1,0,1"
LG2,17003372,"0,1,0,1"
LG2,17004505,"0,1,0,1"
LG2,17005657,"0,1,0,1"
LG2,17007085,"0,1,0,1"
LG2,17009248,"0,1,0,1"
LG2,17010625,"0,1,0,1"
LG2,17011716,"0,1,0,1"
LG2,17014647,"0,1,0,1"
LG2,17015753,"0,1,0,1"
LG2,17016843,"0,1,0,1"
LG2,17019574,"0,1,0,1"
LG2,17021313,"0,1,0,1"
LG2,17022448,"0,1,0,1"
LG2,17025569,"0,1,0,1"
LG2,17026893,"0,1,0,1"
LG2,17028547,"0,1,0,1"
LG2,17030010,"0,1,0,1"
LG2,17031233,"0,1,0,1"
LG2,17032654,"0,1,0,1"
LG2,17033930,"0,1,0,1"
LG2,17034931,"0,1,0,1"
LG2,17037071,"0,1,0,1"
LG2,17038931,"0,1,0,1"
LG2,17040835,"0,1,0,1"
LG2,17042813,"0,1,0,1"
LG2,17046386,"0,1,0,1"
LG2,17048307,"0,1,0,1"
LG2,17051061,"0,1,0,1"
LG2,17057192,"0,1,0,1"
LG2,17061342,"0,1,0,1"
LG2,17070823,"0,1,0,1"
LG2,17071992,"0,1,0,1"
LG2,17073461,"0,1,0,1"
LG2,17075791,"0,1,0,1"
LG2,17077250,"0,1,0,1"
LG2,17078690,"0,1,0,1"
LG2,17081213,"0,1,0,1"
LG2,17082971,"0,1,0,1"
LG2,17084151,"0,1,0,1"
LG2,17085428,"0,1,0,1"
LG2,17086856,"0,1,0,1"
LG2,17088234,"0,1,0,1"
LG2,17089242,"0,1,0,1"
LG2,17090479,"0,1,0,1"
LG2,17093019,"0,1,0,1"
LG2,17096146,"0,1,0,1"
LG2,17097994,"0,1,0,1"
LG2,17099225,"0,1,0,1"
LG2,17100271,"0,1,0,1"
LG2,17101394,"0,1,0,1"
LG2,17102480,"0,1,0,1"
LG2,17103491,"0,1,0,1"
LG2,17104494,"0,1,0,1"
LG2,17105604,"0,1,0,1"
LG2,17107402,"0,1,0,1"
LG2,17109282,"0,1,0,1"
LG2,17110296,"0,1,0,1"
LG2,17111353,"0,1,0,1"
LG2,17112452,"0,1,0,1"
LG2,17113467,"0,1,0,1"
LG2,17114600,"0,1,0,1"
LG2,17115773,"0,1,0,1"
LG2,17117257,"0,1,0,1"
LG2,17118833,"0,1,0,1"
LG2,17120498,"0,1,0,1"
LG2,17121555,"0,1,0,1"
LG2,17122611,"0,1,0,1"
LG2,17124495,"0,1,0,1"
LG2,17126479,"0,1,0,1"
LG2,17127941,"0,1,0,1"
LG2,17129817,"0,1,0,1"
LG2,17131113,"0,1,0,1"
LG2,17133295,"0,1,0,1"
LG2,17134493,"0,1,0,1"
LG2,17136264,"0,1,0,1"
LG2,17137506,"0,1,0,1"
LG2,17139062,"0,1,0,1"
LG2,17140711,"0,1,0,1"
LG2,17146148,"0,1,0,1"
LG2,17147309,"0,1,0,1"
LG2,17148569,"0,1,0,1"
LG2,17150643,"0,1,0,1"
LG2,17151819,"0,1,0,1"
LG2,17154391,"0,1,0,1"
LG2,17155484,"0,1,0,1"
LG2,17157065,"0,1,0,1"
LG2,17158134,"0,1,0,1"
LG2,17160336,"0,1,0,1"
LG2,17161461,"0,1,0,1"
LG2,17168891,"0,1,0,1"
LG2,17170240,"0,1,0,1"
LG2,17173714,"0,1,0,1"
LG2,17175300,"0,1,0,1"
LG2,17176469,"0,1,0,1"
LG2,17178730,"0,1,0,1"
LG2,17180015,"0,1,0,1"
LG2,17184112,"0,1,0,1"
LG2,17185149,"0,1,0,1"
LG2,17186252,"0,1,0,1"
LG2,17187637,"0,1,0,1"
LG2,17188669,"0,1,0,1"
LG2,17190325,"0,1,0,1"
LG2,17191345,"0,1,0,1"
LG2,17193900,"0,1,0,1"
LG2,17195031,"0,1,0,1"
LG2,17196046,"0,1,0,1"
LG2,17197497,"0,1,0,1"
LG2,17199294,"0,1,0,1"
LG2,17200947,"0,1,0,1"
LG2,17202216,"0,1,0,1"
LG2,17203234,"0,1,0,1"
LG2,17206361,"0,1,0,1"
LG2,17208146,"0,1,0,1"
LG2,17209577,"0,1,0,1"
LG2,17211235,"0,1,0,1"
LG2,17213227,"0,1,0,1"
LG2,17215112,"0,1,0,1"
LG2,17216466,"0,1,0,1"
LG2,17217587,"0,1,0,1"
LG2,17219202,"0,1,0,1"
LG2,17220322,"0,1,0,1"
LG2,17222044,"0,1,0,1"
LG2,17223484,"0,1,0,1"
LG2,17225773,"0,1,0,1"
LG2,17226886,"0,1,0,1"
LG2,17229260,"0,1,0,1"
LG2,17230766,"0,1,0,1"
LG2,17232334,"0,1,0,1"
LG2,17236200,"0,1,0,1"
LG2,17237714,"0,1,0,1"
LG2,17239510,"0,1,0,1"
LG2,17241826,"0,1,0,1"
LG2,17244643,"0,1,0,1"
LG2,17248028,"0,1,0,1"
LG2,17249780,"0,1,0,1"
LG2,17250806,"0,1,0,1"
LG2,17254799,"0,1,0,1"
LG2,17256093,"0,1,0,1"
LG2,17257144,"0,1,0,1"
LG2,17260080,"0,1,0,1"
LG2,17261115,"0,1,0,1"
LG2,17262844,"0,1,0,1"
LG2,17264496,"0,1,0,1"
LG2,17265616,"0,1,0,1"
LG2,17266700,"0,1,0,1"
LG2,17268060,"0,1,0,1"
LG2,17269275,"0,1,0,1"
LG2,17270438,"0,1,0,1"
LG2,17271524,"0,1,0,1"
LG2,17273719,"0,1,0,1"
LG2,17274827,"0,1,0,1"
LG2,17282836,"0,1,0,1"
LG2,17283849,"0,1,0,1"
LG2,17285565,"0,1,0,1"
LG2,17286649,"0,1,0,1"
LG2,17287776,"0,1,0,1"
LG2,17288933,"0,1,0,1"
LG2,17290497,"0,1,0,1"
LG2,17292068,"0,1,0,1"
LG2,17294305,"0,1,0,1"
LG2,17296347,"0,1,0,1"
LG2,17300704,"0,1,0,1"
LG2,17303465,"0,1,0,1"
LG2,17304500,"0,1,0,1"
LG2,17306708,"0,1,0,1"
LG2,17309401,"0,1,0,1"
LG2,17310771,"0,1,0,1"
LG2,17312292,"0,1,0,1"
LG2,17313388,"0,1,0,1"
LG2,17317319,"0,1,0,1"
LG2,17319638,"0,1,0,1"
LG2,17320761,"0,1,0,1"
LG2,17321783,"0,1,0,1"
LG2,17325151,"0,1,0,1"
LG2,17328694,"0,1,0,1"
LG2,17329829,"0,1,0,1"
LG2,17331032,"0,1,0,1"
LG2,17332698,"0,1,0,1"
LG2,17336142,"0,1,0,1"
LG2,17338174,"0,1,0,1"
LG2,17339693,"0,1,0,1"
LG2,17342739,"0,1,0,1"
LG2,17344233,"0,1,0,1"
LG2,17345429,"0,1,0,1"
LG2,17346601,"0,1,0,1"
LG2,17347775,"0,1,0,1"
LG2,17351426,"0,1,0,1"
LG2,17353042,"0,1,0,1"
LG2,17354281,"0,1,0,1"
LG2,17355308,"0,1,0,1"
LG2,17356346,"0,1,0,1"
LG2,17357944,"0,1,0,1"
LG2,17359574,"0,1,0,1"
LG2,17360762,"0,1,0,1"
LG2,17362359,"0,1,0,1"
LG2,17363529,"0,1,0,1"
LG2,17364818,"0,1,0,1"
LG2,17366289,"0,1,0,1"
LG2,17367418,"0,1,0,1"
LG2,17368885,"0,1,0,1"
LG2,17370143,"0,1,0,1"
LG2,17371358,"0,1,0,1"
LG2,17373065,"0,1,0,1"
LG2,17374331,"0,1,0,1"
LG2,17377841,"0,1,0,1"
LG2,17379615,"0,1,0,1"
LG2,17381090,"0,1,0,1"
LG2,17382308,"0,1,0,1"
LG2,17384065,"0,1,0,1"
LG2,17385665,"0,1,0,1"
LG2,17388289,"0,1,0,1"
LG2,17389536,"0,1,0,1"
LG2,17390640,"0,1,0,1"
LG2,17391884,"0,1,0,1"
LG2,17393980,"0,1,0,1"
LG2,17395086,"0,1,0,1"
LG2,17396251,"0,1,0,1"
LG2,17397442,"0,1,0,1"
LG2,17398885,"0,1,0,1"
LG2,17400875,"0,1,0,1"
LG2,17403111,"0,1,0,1"
LG2,17404718,"0,1,0,1"
LG2,17406038,"0,1,0,1"
LG2,17409563,"0,1,0,1"
LG2,17412591,"0,1,0,1"
LG2,17413741,"0,1,0,1"
LG2,17415002,"0,1,0,1"
LG2,17417380,"0,1,0,1"
LG2,17420384,"0,1,0,1"
LG2,17423641,"0,1,0,1"
LG2,17425973,"0,1,0,1"
LG2,17427467,"0,1,0,1"
LG2,17428645,"0,1,0,1"
LG2,17429757,"0,1,0,1"
LG2,17431478,"0,1,0,1"
LG2,17433046,"0,1,0,1"
LG2,17435378,"0,1,0,1"
LG2,17436760,"0,1,0,1"
LG2,17438447,"0,1,0,1"
LG2,17440286,"0,1,0,1"
LG2,17443122,"0,1,0,1"
LG2,17444675,"0,1,0,1"
LG2,17446011,"0,1,0,1"
LG2,17447150,"0,1,0,1"
LG2,17448931,"0,1,0,1"
LG2,17450335,"0,1,0,1"
LG2,17451928,"0,1,0,1"
LG2,17453280,"0,1,0,1"
LG2,17454555,"0,1,0,1"
LG2,17455969,"0,1,0,1"
LG2,17457234,"0,1,0,1"
LG2,17459358,"0,1,0,1"
LG2,17460385,"0,1,0,1"
LG2,17461499,"0,1,0,1"
LG2,17462547,"0,1,0,1"
LG2,17463577,"0,1,0,1"
LG2,17465508,"0,1,0,1"
LG2,17467080,"0,1,0,1"
LG2,17468134,"0,1,0,1"
LG2,17469170,"0,1,0,1"
LG2,17470360,"0,1,0,1"
LG2,17472301,"0,1,0,1"
LG2,17474553,"0,1,0,1"
LG2,17475632,"0,1,0,1"
LG2,17477008,"0,1,0,1"
LG2,17481187,"0,1,0,1"
LG2,17483437,"0,1,0,1"
LG2,17484921,"0,1,0,1"
LG2,17486088,"0,1,0,1"
LG2,17487243,"0,1,0,1"
LG2,17489011,"0,1,0,1"
LG2,17490546,"0,1,0,1"
LG2,17492095,"0,1,0,1"
LG2,17493370,"0,1,0,1"
LG2,17495014,"0,1,0,1"
LG2,17496616,"0,1,0,1"
LG2,17497819,"0,1,0,1"
LG2,17499935,"0,1,0,1"
LG2,17500939,"0,1,0,1"
LG2,17502077,"0,1,0,1"
LG2,17503532,"0,1,0,1"
LG2,17505103,"0,1,0,1"
LG2,17507284,"0,1,0,1"
LG2,17511004,"0,1,0,1"
LG2,17512294,"0,1,0,1"
LG2,17513428,"0,1,0,1"
LG2,17516176,"0,1,0,1"
LG2,17517692,"0,1,0,1"
LG2,17519148,"0,1,0,1"
LG2,17520242,"0,1,0,1"
LG2,17521384,"0,1,0,1"
LG2,17522553,"0,1,0,1"
LG2,17524332,"0,1,0,1"
LG2,17525588,"0,1,0,1"
LG2,17527639,"0,1,0,1"
LG2,17529033,"0,1,0,1"
LG2,17530724,"0,1,0,1"
LG2,17531908,"0,1,0,1"
LG2,17539943,"0,1,0,1"
LG2,17541252,"0,1,0,1"
LG2,17542298,"0,1,0,1"
LG2,17545105,"0,1,0,1"
LG2,17546657,"0,1,0,1"
LG2,17551537,"0,1,0,1"
LG2,17552955,"0,1,0,1"
LG2,17554793,"0,1,0,1"
LG2,17556353,"0,1,0,1"
LG2,17557930,"0,1,0,1"
LG2,17559221,"0,1,0,1"
LG2,17560560,"0,1,0,1"
LG2,17562729,"0,1,0,1"
LG2,17563943,"0,1,0,1"
LG2,17566695,"0,1,0,1"
LG2,17569649,"0,1,0,1"
LG2,17570943,"0,1,0,1"
LG2,17571989,"0,1,0,1"
LG2,17576130,"0,1,0,1"
LG2,17577499,"0,1,0,1"
LG2,17579492,"0,1,0,1"
LG2,17580521,"0,1,0,1"
LG2,17582163,"0,1,0,1"
LG2,17584188,"0,1,0,1"
LG2,17585552,"0,1,0,1"
LG2,17589499,"0,1,0,1"
LG2,17590592,"0,1,0,1"
LG2,17591725,"0,1,0,1"
LG2,17608212,"0,1,0,1"
LG2,17609737,"0,1,0,1"
LG2,17611095,"0,1,0,1"
LG2,17612667,"0,1,0,1"
LG2,17614294,"0,1,0,1"
LG2,17616039,"0,1,0,1"
LG2,17617474,"0,1,0,1"
LG2,17619314,"0,1,0,1"
LG2,17620857,"0,1,0,1"
LG2,17625228,"0,1,0,1"
LG2,17626795,"0,1,0,1"
LG2,17628016,"0,1,0,1"
LG2,17629081,"0,1,0,1"
LG2,17630345,"0,1,0,1"
LG2,17651405,"0,1,0,1"
LG2,17654363,"0,1,0,1"
LG2,17655379,"0,1,0,1"
LG2,17656687,"0,1,0,1"
LG2,17657694,"0,1,0,1"
LG2,17660375,"0,1,0,1"
LG2,17661569,"0,1,0,1"
LG2,17663131,"0,1,0,1"
LG2,17664674,"0,1,0,1"
LG2,17667055,"0,1,0,1"
LG2,17668262,"0,1,0,1"
LG2,17669793,"0,1,0,1"
LG2,17671326,"0,1,0,1"
LG2,17672786,"0,1,0,1"
LG2,17674175,"0,1,0,1"
LG2,17675807,"0,1,0,1"
LG2,17676840,"0,1,0,1"
LG2,17678804,"0,1,0,1"
LG2,17680400,"0,1,0,1"
LG2,17681733,"0,1,0,1"
LG2,17683244,"0,1,0,1"
LG2,17685152,"0,1,0,1"
LG2,17687052,"0,1,0,1"
LG2,17689136,"0,1,0,1"
LG2,17690298,"0,1,0,1"
LG2,17691427,"0,1,0,1"
LG2,17693191,"0,1,0,1"
LG2,17694788,"0,1,0,1"
LG2,17696127,"0,1,0,1"
LG2,17697472,"0,1,0,1"
LG2,17699217,"0,1,0,1"
LG2,17700447,"0,1,0,1"
LG2,17703327,"0,1,0,1"
LG2,17704959,"0,1,0,1"
LG2,17706733,"0,1,0,1"
LG2,17708731,"0,1,0,1"
LG2,17710177,"0,1,0,1"
LG2,17711501,"0,1,0,1"
LG2,17714262,"0,1,0,1"
LG2,17715912,"0,1,0,1"
LG2,17717939,"0,1,0,1"
LG2,17719982,"0,1,0,1"
LG2,17721755,"0,1,0,1"
LG2,17723582,"0,1,0,1"
LG2,17724774,"0,1,0,1"
